timestamp,ue_id,latitude,longitude,cell_id,sector,rsrp_dbm,sinr_db,dl_tp_mbps,latency_ms,coverage_status,beam_id,beam_health_score,hotspot_type
2026-07-01 01:00:00,UE01705,32.97590792421597,-97.00260693383684,XYZ402,C,-116,2,228,76,Excellent,2,28,beam_coverage_gap
2026-07-01 02:00:00,UE01706,32.94991734536713,-96.95442969461006,XYZ403,B,-98,8,282,15,Good,3,50,beam_coverage_gap
2026-07-01 03:00:00,UE01707,32.949675534586135,-96.96199753762949,XYZ401,B,-103,4,281,103,Poor,4,37,beam_coverage_gap
2026-07-01 06:00:00,UE01710,32.96541826210812,-96.9746896490192,XYZ401,C,-106,2,246,66,Coverage_Hole,1,29,beam_coverage_gap
2026-07-01 07:00:00,UE01711,32.907919833014724,-97.01174869292652,XYZ402,A,-107,1,215,15,Poor,2,23,beam_coverage_gap
2026-07-01 09:00:00,UE01713,32.95605502098146,-96.95270220697064,XYZ401,A,-101,0,206,62,Poor,4,20,beam_coverage_gap
2026-07-01 10:00:00,UE01714,32.96001715288691,-96.95113445949136,XYZ402,A,-125,1,176,30,Coverage_Hole,5,24,beam_coverage_gap
2026-07-01 11:00:00,UE01715,32.9363851416529,-96.94599080428132,XYZ403,C,-116,0,180,51,Coverage_Hole,6,21,beam_coverage_gap
2026-07-01 13:00:00,UE01717,32.96079667873819,-96.9659163202122,XYZ402,A,-103,5,304,34,Excellent,2,40,beam_coverage_gap
2026-07-01 15:00:00,UE01719,32.969337311935575,-96.99517376268344,XYZ401,A,-104,0,208,102,Good,4,21,beam_coverage_gap
2026-07-01 16:00:00,UE01720,32.96146136833188,-97.01226797244875,XYZ402,C,-112,0,153,28,Poor,5,20,beam_coverage_gap
2026-07-01 17:00:00,UE01721,32.89747655974372,-96.982989130232,XYZ403,C,-109,-4,103,46,Coverage_Hole,6,5,beam_coverage_gap
2026-07-01 18:00:00,UE01722,32.90794989490022,-96.95281936996729,XYZ401,A,-107,0,178,53,Coverage_Hole,1,20,beam_coverage_gap
2026-07-01 19:00:00,UE01723,32.918968149687096,-97.01340837136556,XYZ402,B,-104,9,426,76,Poor,2,55,beam_coverage_gap
2026-07-01 20:00:00,UE01724,32.973089425059946,-96.99434802914844,XYZ403,B,-113,-2,161,77,Excellent,3,12,beam_coverage_gap
2026-07-01 23:00:00,UE01727,32.89486570370985,-96.97182208897786,XYZ403,C,-117,-1,157,16,Coverage_Hole,6,15,beam_coverage_gap
2026-07-01 00:00:00,UE01728,32.91369451708324,-96.97005462849611,XYZ401,A,-96,7,364,122,Excellent,1,47,beam_coverage_gap
2026-07-01 05:00:00,UE01733,32.91264722780665,-97.00210381602209,XYZ403,C,-104,7,286,99,Fair,6,47,beam_coverage_gap
2026-07-01 08:00:00,UE01736,32.91514637372203,-96.94122361836423,XYZ403,C,-115,-1,153,30,Good,3,15,beam_coverage_gap
2026-07-01 09:00:00,UE01737,32.89942443709188,-96.96705017822872,XYZ401,A,-119,-4,79,44,Good,4,5,beam_coverage_gap
2026-07-01 10:00:00,UE01738,32.96744293686014,-96.9686305009678,XYZ402,A,-116,0,181,66,Excellent,5,20,beam_coverage_gap
2026-07-01 11:00:00,UE01739,32.93436972278275,-96.99771902841502,XYZ403,A,-84,13,426,58,Fair,6,69,beam_coverage_gap
2026-07-01 13:00:00,UE01741,32.9184339648226,-96.95211818871208,XYZ402,C,-106,4,284,75,Excellent,2,37,beam_coverage_gap
2026-07-01 14:00:00,UE01742,32.96276425042645,-96.9636324891037,XYZ403,B,-111,3,220,27,Excellent,3,31,beam_coverage_gap
2026-07-01 16:00:00,UE01744,32.91675323805403,-97.03212005302169,XYZ402,B,-112,-9,51,60,Good,5,5,beam_coverage_gap
2026-07-01 18:00:00,UE01746,32.91805376118356,-96.96342500432172,XYZ401,A,-100,5,302,86,Fair,1,40,beam_coverage_gap
2026-07-01 20:00:00,UE01748,32.933990055948755,-97.01698193864092,XYZ403,A,-105,1,180,128,Coverage_Hole,3,22,beam_coverage_gap
2026-07-01 21:00:00,UE01749,32.91864401965236,-97.01440352866436,XYZ401,B,-105,1,199,63,Good,4,23,beam_coverage_gap
2026-07-01 00:00:00,UE01752,32.95528785066662,-97.02987734580748,XYZ401,C,-118,0,187,28,Good,1,21,beam_coverage_gap
2026-07-01 01:00:00,UE01753,32.9045442415187,-97.02125704244536,XYZ402,B,-123,-2,121,77,Good,2,13,beam_coverage_gap
2026-07-01 02:00:00,UE01754,32.89836880726551,-97.00786759223382,XYZ403,C,-108,-3,123,65,Coverage_Hole,3,9,beam_coverage_gap
2026-07-01 04:00:00,UE01756,32.92106556834625,-96.9362518507458,XYZ402,B,-116,0,160,21,Fair,5,21,beam_coverage_gap
2026-07-01 05:00:00,UE01757,32.94041142870736,-96.94013201355152,XYZ403,A,-118,-4,75,110,Poor,6,5,beam_coverage_gap
2026-07-01 07:00:00,UE01759,32.94878681609958,-96.9458268397156,XYZ402,B,-114,6,219,85,Coverage_Hole,2,41,beam_coverage_gap
2026-07-01 08:00:00,UE01760,32.9344197156294,-97.0335093027646,XYZ403,C,-108,-3,160,101,Fair,3,9,beam_coverage_gap
2026-07-01 09:00:00,UE01761,32.94416321627594,-96.9361411022616,XYZ401,B,-120,-3,118,40,Poor,4,10,beam_coverage_gap
2026-07-01 10:00:00,UE01762,32.8982485635648,-96.97290021627424,XYZ402,A,-114,-1,148,19,Fair,5,15,beam_coverage_gap
2026-07-01 12:00:00,UE01764,32.912891110941885,-97.0239487953857,XYZ401,A,-110,-2,114,52,Coverage_Hole,1,13,beam_coverage_gap
2026-07-01 13:00:00,UE01765,32.928842702045074,-96.94765212332626,XYZ402,A,-104,3,181,106,Coverage_Hole,2,31,beam_coverage_gap
2026-07-01 14:00:00,UE01766,32.95603069917141,-96.98768355040968,XYZ403,C,-89,11,376,85,Good,3,63,beam_coverage_gap
2026-07-01 15:00:00,UE01767,32.93723321175194,-97.00055338058084,XYZ401,A,-82,16,477,72,Good,4,82,beam_coverage_gap
2026-07-01 17:00:00,UE01769,32.91721251272773,-96.96593149076052,XYZ403,A,-101,8,284,121,Excellent,6,50,beam_coverage_gap
2026-07-01 18:00:00,UE01770,32.95833628103746,-96.94548709254798,XYZ401,B,-120,1,211,77,Coverage_Hole,1,23,beam_coverage_gap
2026-07-01 20:00:00,UE01772,32.95473688519486,-96.98123706999344,XYZ403,C,-99,16,489,97,Excellent,3,82,beam_coverage_gap
2026-07-01 21:00:00,UE01773,32.95310763334244,-96.96587836115884,XYZ401,B,-99,7,345,32,Fair,4,47,beam_coverage_gap
2026-07-01 22:00:00,UE01774,32.973169808601334,-96.98368753181508,XYZ402,A,-109,2,184,83,Fair,5,29,beam_coverage_gap
2026-07-01 23:00:00,UE01775,32.9338472259202,-96.9382312954428,XYZ403,B,-110,-1,118,123,Good,6,15,beam_coverage_gap
2026-07-01 00:00:00,UE01776,32.934482189932865,-97.0337110083085,XYZ401,A,-116,0,149,84,Good,1,20,beam_coverage_gap
2026-07-01 01:00:00,UE01777,32.943794704567985,-96.9556248560654,XYZ402,A,-105,4,313,93,Excellent,2,36,beam_coverage_gap
2026-07-01 02:00:00,UE01778,32.91195142670469,-97.00211105639832,XYZ403,A,-97,13,438,59,Fair,3,68,beam_coverage_gap
2026-07-01 04:00:00,UE01780,32.93456900118697,-96.96474538902837,XYZ402,C,-84,12,478,74,Good,5,66,beam_coverage_gap
2026-07-01 05:00:00,UE01781,32.918987321195495,-97.02348002357422,XYZ403,A,-118,1,213,41,Good,6,23,beam_coverage_gap
2026-07-01 06:00:00,UE01782,32.89372423189113,-96.98504774410743,XYZ401,C,-109,-2,125,20,Excellent,1,12,beam_coverage_gap
2026-07-01 07:00:00,UE01783,32.945955049585024,-96.94246527392993,XYZ402,A,-109,-2,121,35,Fair,2,12,beam_coverage_gap
2026-07-01 08:00:00,UE01784,32.89845000641935,-96.9715715581703,XYZ403,C,-112,3,264,67,Fair,3,31,beam_coverage_gap
2026-07-01 09:00:00,UE01785,32.90585900200491,-96.97742065183728,XYZ401,B,-107,11,406,19,Excellent,4,64,beam_coverage_gap
2026-07-01 10:00:00,UE01786,32.95078643203455,-96.99241356147888,XYZ402,A,-89,13,443,92,Excellent,5,69,beam_coverage_gap
2026-07-01 12:00:00,UE01788,32.91286113630966,-97.02237391332544,XYZ401,C,-115,-1,132,87,Fair,1,15,beam_coverage_gap
2026-07-01 13:00:00,UE01789,32.95024837474393,-97.0200707895118,XYZ402,A,-109,0,192,56,Coverage_Hole,2,20,beam_coverage_gap
2026-07-01 14:00:00,UE01790,32.972020523549084,-96.98700807743543,XYZ403,B,-107,4,309,57,Good,3,36,beam_coverage_gap
2026-07-01 15:00:00,UE01791,32.94571686292003,-96.99668110710158,XYZ401,C,-95,16,522,93,Coverage_Hole,4,81,beam_coverage_gap
2026-07-01 16:00:00,UE01792,32.92714114648915,-96.99988079407838,XYZ402,A,-88,11,469,80,Fair,5,63,beam_coverage_gap
2026-07-01 17:00:00,UE01793,32.91098576274865,-96.94478383681302,XYZ403,C,-119,-4,76,113,Poor,6,5,beam_coverage_gap
2026-07-01 19:00:00,UE01795,32.96348156451131,-96.95371510155331,XYZ402,A,-120,-2,124,54,Coverage_Hole,2,12,beam_coverage_gap
2026-07-01 20:00:00,UE01796,32.94330748974134,-96.95671558057612,XYZ403,A,-102,8,283,97,Good,3,49,beam_coverage_gap
2026-07-01 21:00:00,UE01797,32.907038232706306,-97.01795909681452,XYZ401,A,-115,-4,102,18,Poor,4,5,beam_coverage_gap
2026-07-01 22:00:00,UE01798,32.89864938858763,-96.96584808384404,XYZ402,A,-115,-3,111,95,Fair,5,9,beam_coverage_gap
2026-07-01 23:00:00,UE01799,32.937053928398754,-96.98322018096148,XYZ403,B,-83,19,618,113,Poor,6,91,beam_coverage_gap
2026-07-01 00:00:00,UE01800,32.96144304483271,-96.99791804429609,XYZ401,C,-104,6,301,97,Fair,1,42,beam_coverage_gap
2026-07-01 05:00:00,UE01805,32.91022237886971,-96.94642203879272,XYZ403,C,-112,0,210,45,Poor,6,20,beam_coverage_gap
2026-07-01 07:00:00,UE01807,32.903255535298875,-96.98477920339064,XYZ402,B,-111,2,258,61,Coverage_Hole,2,28,beam_coverage_gap
2026-07-01 08:00:00,UE01808,32.91165499062483,-96.95113407526158,XYZ403,A,-113,0,205,36,Poor,3,20,beam_coverage_gap
2026-07-01 09:00:00,UE01809,32.946219847949166,-96.95714572302876,XYZ401,C,-104,6,283,93,Good,4,42,beam_coverage_gap
2026-07-01 11:00:00,UE01811,32.95605530277997,-96.97899439012566,XYZ403,A,-93,7,292,19,Poor,6,47,beam_coverage_gap
2026-07-01 12:00:00,UE01812,32.94540231523045,-96.99113030390964,XYZ401,C,-87,9,424,128,Coverage_Hole,1,56,beam_coverage_gap
2026-07-01 15:00:00,UE01815,32.90659298487828,-97.01360226442678,XYZ401,B,-111,-1,158,31,Fair,4,15,beam_coverage_gap
2026-07-01 17:00:00,UE01817,32.94224611150628,-96.96431661660938,XYZ403,B,-97,11,395,32,Fair,6,62,beam_coverage_gap
2026-07-01 18:00:00,UE01818,32.943820096526274,-97.01492704528027,XYZ401,B,-104,0,175,39,Poor,1,20,beam_coverage_gap
2026-07-01 19:00:00,UE01819,32.95397497521126,-97.00638177610384,XYZ402,B,-99,3,206,67,Excellent,2,31,beam_coverage_gap
2026-07-01 22:00:00,UE01822,32.898114891330366,-96.96049820347068,XYZ402,C,-118,0,204,125,Poor,5,20,beam_coverage_gap
2026-07-01 23:00:00,UE01823,32.92509992142366,-96.96049510167164,XYZ403,A,-98,9,430,113,Excellent,6,55,beam_coverage_gap
2026-07-01 00:00:00,UE01824,32.8993575440983,-96.99845231120533,XYZ401,B,-111,-2,108,15,Fair,1,13,beam_coverage_gap
2026-07-01 01:00:00,UE01825,32.921762382643266,-96.9912071900115,XYZ402,A,-92,14,507,40,Poor,2,74,beam_coverage_gap
2026-07-01 02:00:00,UE01826,32.94372378396227,-97.02977153502496,XYZ403,B,-115,-3,125,43,Coverage_Hole,3,11,beam_coverage_gap
2026-07-01 03:00:00,UE01827,32.935856855434814,-96.987067257811,XYZ401,C,-85,22,472,15,Excellent,4,100,beam_coverage_gap
2026-07-01 04:00:00,UE01828,32.958697753402994,-97.00928526737484,XYZ402,B,-101,2,238,81,Coverage_Hole,5,29,beam_coverage_gap
2026-07-01 05:00:00,UE01829,32.93728294121763,-96.94912722257769,XYZ403,A,-108,7,357,57,Excellent,6,47,beam_coverage_gap
2026-07-01 07:00:00,UE01831,32.92815757092582,-97.01403387300142,XYZ402,C,-94,6,265,23,Good,2,42,beam_coverage_gap
2026-07-01 08:00:00,UE01832,32.93668124120038,-97.02166229447288,XYZ403,A,-106,2,192,88,Fair,3,28,beam_coverage_gap
2026-07-01 10:00:00,UE01834,32.95006084204691,-97.02460036031574,XYZ402,C,-108,-1,121,22,Poor,5,14,beam_coverage_gap
2026-07-01 12:00:00,UE01836,32.93090077790933,-97.00564966768614,XYZ401,C,-95,16,519,32,Good,1,82,beam_coverage_gap
2026-07-01 14:00:00,UE01838,32.91690232986497,-96.94136108028572,XYZ403,A,-115,0,167,113,Coverage_Hole,3,21,beam_coverage_gap
2026-07-01 16:00:00,UE01840,32.916012857759576,-97.02786492466458,XYZ402,B,-113,-1,131,114,Poor,5,14,beam_coverage_gap
2026-07-01 17:00:00,UE01841,32.93951398859545,-96.96485821101504,XYZ403,C,-93,18,519,100,Fair,6,90,beam_coverage_gap
2026-07-01 18:00:00,UE01842,32.913704663367355,-96.99957852198216,XYZ401,B,-101,8,334,38,Good,1,50,beam_coverage_gap
2026-07-01 19:00:00,UE01843,32.976646527143096,-96.9812413031985,XYZ402,B,-121,-4,94,115,Fair,2,5,beam_coverage_gap
2026-07-01 20:00:00,UE01844,32.92396867524482,-96.98565290320566,XYZ403,B,-88,15,457,66,Coverage_Hole,3,76,beam_coverage_gap
2026-07-01 21:00:00,UE01845,32.92800405264173,-97.0252903828878,XYZ401,B,-111,2,236,115,Fair,4,28,beam_coverage_gap
2026-07-01 22:00:00,UE01846,32.94603634441404,-97.01784637735145,XYZ402,C,-103,7,261,26,Coverage_Hole,5,47,beam_coverage_gap
2026-07-01 00:00:00,UE01848,32.928978641616894,-96.9826054714662,XYZ401,C,-85,19,493,46,Coverage_Hole,1,92,beam_coverage_gap
2026-07-01 01:00:00,UE01849,32.90254966078117,-96.96011012032966,XYZ402,A,-116,0,175,57,Coverage_Hole,2,20,beam_coverage_gap
2026-07-01 04:00:00,UE01852,32.94657332623024,-96.93825352235388,XYZ402,A,-117,0,164,109,Coverage_Hole,5,20,beam_coverage_gap
2026-07-01 07:00:00,UE01855,32.904930839649445,-96.9625472469802,XYZ402,B,-102,0,170,36,Poor,2,20,beam_coverage_gap
2026-07-01 11:00:00,UE01859,32.93109390833877,-97.0309375985192,XYZ403,A,-118,0,158,81,Excellent,6,21,beam_coverage_gap
2026-07-01 14:00:00,UE01862,32.90139074530372,-96.98555528232866,XYZ403,C,-112,3,213,121,Coverage_Hole,3,31,beam_coverage_gap
2026-07-01 18:00:00,UE01866,32.9304347452045,-97.01923305145549,XYZ401,C,-112,7,338,117,Coverage_Hole,1,47,beam_coverage_gap
2026-07-01 20:00:00,UE01868,32.91987394867945,-97.031800307313,XYZ403,C,-122,-2,160,127,Fair,3,13,beam_coverage_gap
2026-07-01 22:00:00,UE01870,32.92597014026516,-97.01759989590391,XYZ402,A,-100,7,281,94,Coverage_Hole,5,46,beam_coverage_gap
2026-07-01 23:00:00,UE01871,32.89888020492816,-96.98014612662814,XYZ403,A,-114,-2,123,17,Excellent,6,13,beam_coverage_gap
2026-07-01 01:00:00,UE01873,32.89842638416784,-96.96810241987372,XYZ402,A,-121,0,181,29,Poor,2,20,beam_coverage_gap
2026-07-01 02:00:00,UE01874,32.900908740453914,-97.01680261471688,XYZ403,C,-112,-5,78,20,Coverage_Hole,3,5,beam_coverage_gap
2026-07-01 03:00:00,UE01875,32.89525183965334,-96.97747897348196,XYZ401,B,-112,1,152,74,Fair,4,22,beam_coverage_gap
2026-07-01 04:00:00,UE01876,32.91058007406212,-96.99189954354271,XYZ402,A,-94,5,300,17,Poor,5,39,beam_coverage_gap
2026-07-01 05:00:00,UE01877,32.936789007160804,-96.96986959006152,XYZ403,A,-91,10,391,42,Coverage_Hole,6,58,beam_coverage_gap
2026-07-01 06:00:00,UE01878,32.92822871916559,-96.96859657363288,XYZ401,B,-95,11,438,80,Fair,1,62,beam_coverage_gap
2026-07-01 07:00:00,UE01879,32.93045829255273,-96.99922179783732,XYZ402,A,-90,18,608,48,Fair,2,89,beam_coverage_gap
2026-07-01 08:00:00,UE01880,32.968538259059656,-96.96887229641258,XYZ403,B,-107,3,245,121,Good,3,31,beam_coverage_gap
2026-07-01 10:00:00,UE01882,32.90074949789699,-97.01145916267905,XYZ402,C,-124,-5,72,27,Excellent,5,5,beam_coverage_gap
2026-07-01 11:00:00,UE01883,32.90784529236716,-97.0098182117522,XYZ403,A,-108,4,253,52,Poor,6,36,beam_coverage_gap
2026-07-01 12:00:00,UE01884,32.9338610675662,-96.98681846671428,XYZ401,C,-82,23,747,86,Good,1,100,beam_coverage_gap
2026-07-01 14:00:00,UE01886,32.95496691470421,-96.96118581911324,XYZ403,C,-100,8,369,115,Coverage_Hole,3,50,beam_coverage_gap
2026-07-01 15:00:00,UE01887,32.97043949244,-96.97364977806642,XYZ401,C,-117,2,233,41,Good,4,29,beam_coverage_gap
2026-07-01 16:00:00,UE01888,32.94606900538676,-97.02184840271708,XYZ402,A,-106,2,183,98,Fair,5,28,beam_coverage_gap
2026-07-01 17:00:00,UE01889,32.94993443427922,-97.01468309309746,XYZ403,A,-107,3,216,78,Excellent,6,32,beam_coverage_gap
2026-07-01 18:00:00,UE01890,32.97436300934368,-96.99233389217886,XYZ401,C,-110,-3,127,120,Coverage_Hole,1,9,beam_coverage_gap
2026-07-01 20:00:00,UE01892,32.94623549645982,-97.00179830962396,XYZ403,A,-95,12,403,42,Good,3,65,beam_coverage_gap
2026-07-01 22:00:00,UE01894,32.955426475710965,-96.99575606851758,XYZ402,C,-104,7,295,40,Good,5,47,beam_coverage_gap
2026-07-01 23:00:00,UE01895,32.965352473598244,-96.9639471437924,XYZ403,B,-117,3,234,24,Fair,6,31,beam_coverage_gap
2026-07-01 00:00:00,UE01896,32.97000019005412,-96.97155095931372,XYZ401,C,-116,0,197,41,Poor,1,21,beam_coverage_gap
2026-07-01 01:00:00,UE01897,32.96637426656955,-96.96983140333178,XYZ402,C,-115,-2,138,72,Coverage_Hole,2,13,beam_coverage_gap
2026-07-01 02:00:00,UE01898,32.90308356440754,-96.97974962240056,XYZ403,B,-103,5,283,120,Poor,3,38,beam_coverage_gap
2026-07-01 03:00:00,UE01899,32.90302811390671,-96.9617558960232,XYZ401,B,-113,6,247,127,Coverage_Hole,4,42,beam_coverage_gap
2026-07-01 04:00:00,UE01900,32.90594234528851,-96.96894266142124,XYZ402,C,-108,0,208,60,Coverage_Hole,5,20,beam_coverage_gap
2026-07-01 05:00:00,UE01901,32.91225663498981,-97.02187804807176,XYZ403,C,-106,3,220,52,Good,6,32,beam_coverage_gap
2026-07-01 06:00:00,UE01902,32.9688319599491,-96.95754207870375,XYZ401,C,-113,0,171,33,Good,1,20,beam_coverage_gap
2026-07-01 07:00:00,UE01903,32.92625220414094,-97.03536363149428,XYZ402,B,-115,-7,51,87,Coverage_Hole,2,5,beam_coverage_gap
2026-07-01 10:00:00,UE01906,32.91611567140944,-97.02242276279478,XYZ402,C,-112,0,153,86,Fair,5,21,beam_coverage_gap
2026-07-01 11:00:00,UE01907,32.91214183049738,-96.97047956143398,XYZ403,B,-96,8,353,102,Fair,6,50,beam_coverage_gap
2026-07-01 12:00:00,UE01908,32.96813978668106,-96.97084130311164,XYZ401,A,-110,0,169,21,Poor,1,20,beam_coverage_gap
2026-07-01 13:00:00,UE01909,32.95082899824443,-96.95609862530044,XYZ402,C,-111,6,266,94,Coverage_Hole,2,42,beam_coverage_gap
2026-07-01 16:00:00,UE01912,32.95384735610761,-97.00739422950969,XYZ402,C,-103,7,307,29,Excellent,5,46,beam_coverage_gap
2026-07-01 18:00:00,UE01914,32.95833872919045,-96.9718838137004,XYZ401,B,-106,10,387,27,Poor,1,58,beam_coverage_gap
2026-07-01 19:00:00,UE01915,32.9087517568772,-96.94460944002324,XYZ402,C,-123,0,163,108,Good,2,20,beam_coverage_gap
2026-07-01 20:00:00,UE01916,32.928872038631674,-97.01228484558816,XYZ403,B,-103,10,411,120,Poor,3,57,beam_coverage_gap
2026-07-01 21:00:00,UE01917,32.91498526495612,-96.95451835258928,XYZ401,B,-108,0,188,57,Poor,4,20,beam_coverage_gap
2026-07-01 22:00:00,UE01918,32.931067186368885,-96.94258260101137,XYZ402,A,-109,0,156,22,Poor,5,21,beam_coverage_gap
2026-07-01 23:00:00,UE01919,32.96751703169827,-97.01743876327905,XYZ403,C,-123,-7,37,66,Coverage_Hole,6,5,beam_coverage_gap
2026-07-01 00:00:00,UE01920,32.947543517907185,-96.94767536979022,XYZ401,C,-107,2,185,19,Fair,1,29,beam_coverage_gap
2026-07-01 03:00:00,UE01923,32.96134839178973,-96.97237651428291,XYZ401,B,-106,8,271,43,Coverage_Hole,4,49,beam_coverage_gap
2026-07-01 05:00:00,UE01925,32.96475223279165,-96.95932281628,XYZ403,B,-115,1,156,40,Fair,6,23,beam_coverage_gap
2026-07-01 07:00:00,UE01927,32.94366453136577,-97.00086707499854,XYZ402,B,-92,16,530,30,Excellent,2,81,beam_coverage_gap
2026-07-01 08:00:00,UE01928,32.96053910800981,-96.99361375245422,XYZ403,A,-103,10,375,78,Excellent,3,57,beam_coverage_gap
2026-07-01 13:00:00,UE01933,32.9357442057147,-96.99563687845992,XYZ402,C,-84,17,456,114,Excellent,2,84,beam_coverage_gap
2026-07-01 14:00:00,UE01934,32.9483469919983,-97.0021361402856,XYZ403,B,-98,8,330,36,Coverage_Hole,3,49,beam_coverage_gap
2026-07-01 15:00:00,UE01935,32.93988978148193,-97.0284863633197,XYZ401,B,-117,0,192,32,Excellent,4,20,beam_coverage_gap
2026-07-01 16:00:00,UE01936,32.91447064289688,-97.01567871720069,XYZ402,B,-104,1,160,56,Coverage_Hole,5,23,beam_coverage_gap
2026-07-01 17:00:00,UE01937,32.97582828459659,-96.99025245447626,XYZ403,C,-112,0,211,53,Fair,6,20,beam_coverage_gap
2026-07-01 18:00:00,UE01938,32.92325310416736,-97.01251614287304,XYZ401,A,-101,5,266,127,Poor,1,39,beam_coverage_gap
2026-07-01 20:00:00,UE01940,32.939370513521666,-96.95532662563204,XYZ403,C,-103,8,285,47,Excellent,3,50,beam_coverage_gap
2026-07-01 21:00:00,UE01941,32.93403838027136,-96.9836305750438,XYZ401,C,-75,23,565,97,Poor,4,100,beam_coverage_gap
2026-07-01 23:00:00,UE01943,32.92781149344101,-96.97621117523305,XYZ403,C,-88,16,435,95,Good,6,81,beam_coverage_gap
2026-07-01 01:00:00,UE01945,32.94715387619035,-96.99675592400924,XYZ402,A,-92,8,330,67,Coverage_Hole,2,50,beam_coverage_gap
2026-07-01 02:00:00,UE01946,32.907574425254445,-96.95198155947294,XYZ403,C,-117,1,165,91,Excellent,3,24,beam_coverage_gap
2026-07-01 04:00:00,UE01948,32.9430049002506,-96.97002798883908,XYZ402,C,-89,13,479,62,Coverage_Hole,5,68,beam_coverage_gap
2026-07-01 05:00:00,UE01949,32.93382211906855,-96.98835839632068,XYZ403,C,-75,18,526,115,Fair,6,89,beam_coverage_gap
2026-07-01 07:00:00,UE01951,32.94189161194736,-97.00470805490694,XYZ402,C,-94,5,268,90,Good,2,39,beam_coverage_gap
2026-07-01 08:00:00,UE01952,32.9431299141479,-96.96434883670275,XYZ403,A,-92,11,470,16,Good,3,62,beam_coverage_gap
2026-07-01 10:00:00,UE01954,32.90855662059618,-96.97388757582986,XYZ402,C,-102,0,189,35,Excellent,5,20,beam_coverage_gap
2026-07-01 11:00:00,UE01955,32.901688687170626,-96.99198720661386,XYZ403,C,-115,0,182,98,Good,6,20,beam_coverage_gap
2026-07-01 12:00:00,UE01956,32.89667310201059,-96.99020237578809,XYZ401,B,-120,-1,118,119,Good,1,14,beam_coverage_gap
2026-07-01 14:00:00,UE01958,32.90022545655171,-97.00265834611592,XYZ403,C,-110,1,188,91,Coverage_Hole,3,23,beam_coverage_gap
2026-07-01 15:00:00,UE01959,32.91520452768752,-96.98496433925358,XYZ401,C,-95,12,350,102,Good,4,65,beam_coverage_gap
2026-07-01 16:00:00,UE01960,32.95854408471042,-96.96209397092974,XYZ402,C,-96,0,215,44,Fair,5,20,beam_coverage_gap
2026-07-01 17:00:00,UE01961,32.91293616274524,-96.95953012117822,XYZ403,B,-102,2,258,72,Poor,6,28,beam_coverage_gap
2026-07-01 19:00:00,UE01963,32.97716742591034,-96.978672264675,XYZ402,A,-111,-5,105,66,Fair,2,5,beam_coverage_gap
2026-07-01 21:00:00,UE01965,32.90978290968009,-97.0185897743332,XYZ401,C,-112,2,195,82,Poor,4,29,beam_coverage_gap
2026-07-01 22:00:00,UE01966,32.96550956552685,-96.98527941895075,XYZ402,C,-109,3,191,69,Good,5,31,beam_coverage_gap
2026-07-01 01:00:00,UE01969,32.97486735661752,-97.00210478298416,XYZ402,A,-113,-4,107,64,Fair,2,5,beam_coverage_gap
2026-07-01 04:00:00,UE01972,32.90190551935141,-96.99212010931883,XYZ402,C,-113,0,194,107,Good,5,20,beam_coverage_gap
2026-07-01 05:00:00,UE01973,32.93058802148238,-96.9619765030916,XYZ403,C,-101,13,462,110,Coverage_Hole,6,69,beam_coverage_gap
2026-07-01 06:00:00,UE01974,32.95432007866162,-96.97002780227676,XYZ401,A,-98,14,400,35,Poor,1,74,beam_coverage_gap
2026-07-01 07:00:00,UE01975,32.902178965893306,-97.00101965992776,XYZ402,A,-106,1,197,81,Good,2,24,beam_coverage_gap
2026-07-01 08:00:00,UE01976,32.96702851988972,-97.00620688462924,XYZ403,A,-116,1,162,49,Poor,3,24,beam_coverage_gap
2026-07-01 10:00:00,UE01978,32.89659905979021,-96.96444210135164,XYZ402,C,-121,0,182,17,Coverage_Hole,5,20,beam_coverage_gap
2026-07-01 11:00:00,UE01979,32.96784255728168,-97.00134907226516,XYZ403,A,-110,0,171,29,Fair,6,21,beam_coverage_gap
2026-07-01 12:00:00,UE01980,32.94710763390529,-97.02917238318987,XYZ401,A,-118,-1,125,32,Coverage_Hole,1,14,beam_coverage_gap
2026-07-01 13:00:00,UE01981,32.96993398231061,-96.97319910875008,XYZ402,C,-107,0,173,113,Good,2,21,beam_coverage_gap
2026-07-01 14:00:00,UE01982,32.902394121442086,-97.00803811197162,XYZ403,C,-112,-2,126,94,Good,3,12,beam_coverage_gap
2026-07-01 15:00:00,UE01983,32.91187252655191,-96.95149552929044,XYZ401,A,-104,-1,130,33,Poor,4,16,beam_coverage_gap
2026-07-01 16:00:00,UE01984,32.89675846673782,-97.00543409135582,XYZ402,A,-117,-3,129,115,Fair,5,10,beam_coverage_gap
2026-07-01 18:00:00,UE01986,32.9367893536191,-97.03678630662294,XYZ401,B,-121,2,202,23,Excellent,1,28,beam_coverage_gap
2026-07-01 20:00:00,UE01988,32.919926297893696,-96.94067742530518,XYZ403,C,-119,0,181,127,Poor,3,20,beam_coverage_gap
2026-07-01 23:00:00,UE01991,32.9410701526539,-96.98330492055608,XYZ403,C,-79,21,675,81,Poor,6,100,beam_coverage_gap
2026-07-01 01:00:00,UE01993,32.93749660934277,-97.0347945985492,XYZ402,C,-122,0,208,53,Fair,2,21,beam_coverage_gap
2026-07-01 02:00:00,UE01994,32.94691055858682,-97.02971061319585,XYZ403,A,-113,6,321,101,Coverage_Hole,3,41,beam_coverage_gap
