timestamp,cell_id,ho_attempt,rach_attempt,dl_tp,ul_tp,cqi,ho_success,rach_success,rsrp,rsrq,sinr
2026-07-04 13:00:00,XYZ405,1529,183,354,71,5,1372,122,-114.0,-12.0,7.1
2026-07-04 13:00:00,XYZ406,1372,896,340,59,10,1250,699,-109.0,-12.0,-0.3
2026-07-04 13:00:00,XYZ407,806,509,395,65,10,785,402,-102.2,-8.8,8.4
2026-07-04 13:00:00,XYZ408,1619,807,493,88,8,1536,694,-105.7,-10.5,18.8
2026-07-04 13:00:00,XYZ409,1005,379,616,92,11,972,343,-93.4,-8.7,10.1
2026-07-04 13:00:00,XYZ410,978,488,581,86,15,951,488,-93.8,-8.3,23.4
2026-07-04 14:00:00,XYZ401,1907,855,197,26,5,1375,493,-118.9,-13.5,-5.6
2026-07-04 14:00:00,XYZ402,1374,405,161,27,4,1055,189,-122.3,-12.2,10.0
2026-07-04 14:00:00,XYZ403,1807,409,168,31,5,1425,250,-108.2,-14.7,-6.0
2026-07-04 14:00:00,XYZ404,1581,849,127,12,7,1317,499,-116.0,-13.2,8.7
2026-07-04 14:00:00,XYZ405,982,372,368,30,10,823,284,-108.1,-13.6,2.5
2026-07-04 14:00:00,XYZ406,926,784,432,83,8,804,552,-107.7,-10.8,11.4
2026-07-04 14:00:00,XYZ407,1864,289,510,76,10,1639,217,-108.0,-11.4,11.0
2026-07-04 14:00:00,XYZ408,1733,330,406,50,10,1559,274,-104.0,-13.1,6.4
2026-07-04 14:00:00,XYZ409,1052,767,470,60,13,1011,767,-97.6,-11.2,16.8
2026-07-04 14:00:00,XYZ410,1231,410,717,156,13,1231,391,-88.6,-8.8,21.2
2026-07-04 15:00:00,XYZ401,2150,202,181,28,1,1580,108,-123.2,-15.4,-4.2
2026-07-04 15:00:00,XYZ402,1379,469,241,39,8,1034,221,-118.1,-13.2,4.3
2026-07-04 15:00:00,XYZ403,910,648,208,40,6,707,342,-119.7,-15.6,-8.6
2026-07-04 15:00:00,XYZ404,1200,846,119,25,7,945,578,-111.6,-14.3,-6.0
2026-07-04 15:00:00,XYZ405,1674,237,375,61,8,1426,165,-99.1,-9.9,12.7
2026-07-04 15:00:00,XYZ406,1104,822,438,46,8,965,636,-109.0,-10.0,10.7
2026-07-04 15:00:00,XYZ407,1568,866,408,54,8,1434,587,-107.8,-10.9,2.2
2026-07-04 15:00:00,XYZ408,1045,299,491,79,12,1006,266,-101.3,-12.2,7.7
2026-07-04 15:00:00,XYZ409,1360,787,589,52,12,1312,726,-90.6,-9.5,19.1
2026-07-04 15:00:00,XYZ410,1900,369,608,54,15,1850,335,-86.3,-7.6,15.7
2026-07-04 16:00:00,XYZ401,1997,847,192,20,5,1330,450,-110.9,-8.9,7.4
2026-07-04 16:00:00,XYZ402,1936,637,237,47,7,1581,309,-117.4,-11.8,3.3
2026-07-04 16:00:00,XYZ403,871,485,215,46,7,664,286,-120.1,-14.7,5.6
2026-07-04 16:00:00,XYZ404,1863,480,114,15,2,1490,286,-115.7,-14.6,-6.2
2026-07-04 16:00:00,XYZ405,1902,858,368,60,9,1548,614,-106.8,-11.7,1.7
2026-07-04 16:00:00,XYZ406,1242,785,425,88,9,1011,601,-104.4,-11.7,5.6
2026-07-04 16:00:00,XYZ407,1619,872,402,71,9,1344,720,-109.1,-11.3,10.8
2026-07-04 16:00:00,XYZ408,1194,561,435,83,11,981,446,-104.7,-11.1,7.6
2026-07-04 16:00:00,XYZ409,1576,259,605,125,12,1576,245,-92.5,-9.2,19.7
2026-07-04 16:00:00,XYZ410,1359,329,694,66,15,1347,322,-89.0,-7.9,22.9
2026-07-04 17:00:00,XYZ401,1052,493,164,19,6,780,299,-127.2,-13.9,-9.7
2026-07-04 17:00:00,XYZ402,1002,229,144,22,6,770,120,-104.4,-12.3,-5.0
2026-07-04 17:00:00,XYZ403,2017,786,211,39,6,1558,434,-115.5,-13.5,-0.3
2026-07-04 17:00:00,XYZ404,908,834,111,24,6,745,568,-113.0,-10.7,2.0
2026-07-04 17:00:00,XYZ405,1759,618,309,38,8,1470,444,-114.3,-11.3,4.0
2026-07-04 17:00:00,XYZ406,1440,272,371,45,8,1253,209,-107.2,-10.8,7.1
2026-07-04 17:00:00,XYZ407,1809,614,390,60,11,1630,487,-108.1,-11.5,-0.3
2026-07-04 17:00:00,XYZ408,1055,595,512,66,9,926,521,-102.8,-10.7,10.2
2026-07-04 17:00:00,XYZ409,2154,720,734,152,13,2154,660,-92.4,-10.0,15.2
2026-07-04 17:00:00,XYZ410,1158,256,711,153,14,1109,242,-87.2,-8.1,19.4
2026-07-04 18:00:00,XYZ401,1492,732,180,30,7,1103,391,-111.0,-15.1,-14.7
2026-07-04 18:00:00,XYZ402,1606,402,173,35,9,1255,225,-120.3,-12.2,8.2
2026-07-04 18:00:00,XYZ403,1799,651,204,19,6,1354,378,-118.2,-9.7,4.8
2026-07-04 18:00:00,XYZ404,1807,382,121,21,6,1492,252,-109.6,-11.4,3.8
2026-07-04 18:00:00,XYZ405,1263,553,252,26,7,1050,402,-110.3,-11.3,6.4
2026-07-04 18:00:00,XYZ406,1524,624,404,56,9,1374,538,-105.7,-11.9,6.4
2026-07-04 18:00:00,XYZ407,1478,383,361,63,9,1351,301,-97.8,-10.6,4.8
2026-07-04 18:00:00,XYZ408,1060,512,372,37,10,977,435,-108.2,-10.6,4.8
2026-07-04 18:00:00,XYZ409,1020,532,509,93,15,993,489,-97.1,-9.3,16.0
2026-07-04 18:00:00,XYZ410,1689,671,793,91,15,1689,636,-85.8,-9.2,20.2
2026-07-04 19:00:00,XYZ401,1035,433,208,34,6,810,196,-121.2,-16.5,-9.3
2026-07-04 19:00:00,XYZ402,1186,785,226,23,6,959,364,-117.1,-11.2,5.2
2026-07-04 19:00:00,XYZ403,836,232,199,18,2,618,131,-120.5,-13.3,4.8
2026-07-04 19:00:00,XYZ404,1674,839,109,22,6,1391,535,-111.4,-11.5,-7.4
2026-07-04 19:00:00,XYZ405,1172,509,357,47,8,1019,368,-106.9,-10.3,10.5
2026-07-04 19:00:00,XYZ406,1423,294,445,58,8,1347,230,-105.6,-13.4,-2.4
2026-07-04 19:00:00,XYZ407,2006,845,373,32,10,1748,670,-105.6,-9.8,13.2
2026-07-04 19:00:00,XYZ408,2140,375,447,65,10,1905,324,-99.9,-7.7,17.8
2026-07-04 19:00:00,XYZ409,1213,310,718,155,15,1156,289,-90.6,-8.6,19.5
2026-07-04 19:00:00,XYZ410,1549,639,679,130,11,1437,604,-88.7,-8.4,16.8
2026-07-04 20:00:00,XYZ401,1141,312,195,29,7,778,160,-121.7,-7.5,17.4
2026-07-04 20:00:00,XYZ402,1890,705,185,22,6,1571,355,-115.5,-14.0,0.0
2026-07-04 20:00:00,XYZ403,1176,786,188,23,4,927,456,-119.4,-14.8,-14.6
2026-07-04 20:00:00,XYZ404,1251,483,124,12,7,956,293,-116.9,-12.1,2.9
2026-07-04 20:00:00,XYZ405,1368,232,355,58,6,1205,163,-109.9,-11.5,2.0
2026-07-04 20:00:00,XYZ406,1555,512,414,52,7,1368,427,-102.9,-12.8,-0.6
2026-07-04 20:00:00,XYZ407,917,544,284,54,13,822,432,-103.5,-8.0,18.2
2026-07-04 20:00:00,XYZ408,1994,288,424,46,9,1795,241,-107.5,-10.7,12.9
2026-07-04 20:00:00,XYZ409,1705,775,610,61,14,1661,752,-96.1,-11.1,11.7
2026-07-04 20:00:00,XYZ410,1781,275,623,66,11,1688,251,-87.9,-9.0,20.7
2026-07-04 21:00:00,XYZ401,1377,361,159,27,6,1015,199,-114.2,-14.4,-13.1
2026-07-04 21:00:00,XYZ402,1624,282,225,21,7,1290,134,-117.7,-13.1,0.0
2026-07-04 21:00:00,XYZ403,827,224,161,13,9,623,117,-110.2,-11.6,7.9
2026-07-04 21:00:00,XYZ404,1017,735,122,17,5,781,453,-115.6,-13.4,0.9
2026-07-04 21:00:00,XYZ405,1134,429,328,40,7,961,327,-102.2,-11.4,7.6
2026-07-04 21:00:00,XYZ406,1847,605,433,48,10,1602,505,-99.1,-9.9,12.2
2026-07-04 21:00:00,XYZ407,1587,295,416,53,13,1399,218,-114.2,-10.9,8.6
2026-07-04 21:00:00,XYZ408,1538,266,429,43,9,1432,237,-105.5,-9.1,12.1
2026-07-04 21:00:00,XYZ409,2166,473,744,134,12,2066,420,-92.8,-7.5,17.1
2026-07-04 21:00:00,XYZ410,956,182,784,150,15,915,182,-92.2,-9.2,20.3
2026-07-04 22:00:00,XYZ401,1779,617,189,24,8,1291,328,-113.3,-9.9,-3.6
2026-07-04 22:00:00,XYZ402,1668,672,175,20,7,1345,312,-119.8,-13.8,1.7
2026-07-04 22:00:00,XYZ403,1657,684,168,30,7,1183,386,-125.1,-15.0,-3.6
2026-07-04 22:00:00,XYZ404,1249,899,132,13,5,1022,586,-110.0,-9.5,5.4
2026-07-04 22:00:00,XYZ405,1025,322,344,67,5,908,236,-108.6,-9.3,7.7
2026-07-04 22:00:00,XYZ406,914,321,335,29,8,793,265,-101.9,-8.8,12.1
2026-07-04 22:00:00,XYZ407,1017,788,478,93,10,909,619,-104.5,-11.5,7.3
2026-07-04 22:00:00,XYZ408,1106,366,497,71,8,1037,303,-102.7,-12.6,0.4
2026-07-04 22:00:00,XYZ409,2120,339,660,92,12,2038,308,-88.0,-9.3,17.6
2026-07-04 22:00:00,XYZ410,1730,747,905,107,15,1730,711,-89.5,-9.3,17.7
2026-07-04 23:00:00,XYZ401,988,308,206,34,6,630,164,-118.3,-13.3,-10.1
2026-07-04 23:00:00,XYZ402,958,889,249,42,7,676,396,-114.1,-15.7,-8.2
2026-07-04 23:00:00,XYZ403,1198,551,187,31,6,896,329,-123.7,-13.6,-9.2
2026-07-04 23:00:00,XYZ404,1433,372,117,19,8,1142,210,-113.8,-11.5,6.7
2026-07-04 23:00:00,XYZ405,1790,496,342,62,9,1584,362,-104.2,-11.7,5.3
2026-07-04 23:00:00,XYZ406,1065,899,379,32,6,987,686,-109.2,-11.6,11.7
2026-07-04 23:00:00,XYZ407,1582,218,487,99,10,1329,176,-105.4,-13.2,10.2
2026-07-04 23:00:00,XYZ408,2195,849,476,73,13,2077,755,-99.3,-9.8,14.7
2026-07-04 23:00:00,XYZ409,1499,477,631,69,14,1431,451,-95.8,-11.0,20.5
2026-07-04 23:00:00,XYZ410,2050,801,666,134,15,1948,785,-87.5,-9.7,17.6
2026-07-05 00:00:00,XYZ401,1920,269,206,27,7,1451,133,-124.6,-13.0,-1.9
2026-07-05 00:00:00,XYZ402,945,363,183,38,6,752,170,-120.4,-10.4,19.3
2026-07-05 00:00:00,XYZ403,1053,552,210,42,3,825,315,-112.8,-11.9,-6.5
2026-07-05 00:00:00,XYZ404,1442,562,120,26,7,1183,368,-109.9,-13.2,-9.7
2026-07-05 00:00:00,XYZ405,916,754,308,41,9,786,520,-100.2,-11.4,5.5
2026-07-05 00:00:00,XYZ406,1746,865,384,70,8,1548,706,-103.5,-14.1,0.3
2026-07-05 00:00:00,XYZ407,1612,516,419,60,9,1454,399,-102.5,-11.4,9.4
2026-07-05 00:00:00,XYZ408,1916,339,472,42,13,1734,295,-103.5,-9.0,11.2
2026-07-05 00:00:00,XYZ409,1540,398,607,56,12,1525,331,-86.3,-6.9,18.0
2026-07-05 00:00:00,XYZ410,941,460,690,80,12,941,428,-87.1,-10.9,18.6
2026-07-05 01:00:00,XYZ401,910,530,153,29,9,704,316,-113.1,-12.3,-3.5
2026-07-05 01:00:00,XYZ402,1694,543,200,36,7,1328,284,-118.4,-13.7,4.0
2026-07-05 01:00:00,XYZ403,1984,504,178,31,5,1448,280,-105.4,-10.9,0.3
2026-07-05 01:00:00,XYZ404,1338,713,105,17,5,1135,427,-123.7,-12.0,13.1
2026-07-05 01:00:00,XYZ405,874,610,326,57,7,765,505,-110.3,-13.7,-3.1
2026-07-05 01:00:00,XYZ406,829,559,328,56,11,745,437,-106.7,-11.4,11.7
2026-07-05 01:00:00,XYZ407,1733,735,373,59,12,1518,602,-112.2,-12.1,12.9
2026-07-05 01:00:00,XYZ408,1133,735,413,87,9,1050,602,-102.0,-12.6,6.8
2026-07-05 01:00:00,XYZ409,1003,286,620,97,13,1003,268,-91.5,-8.6,16.3
2026-07-05 01:00:00,XYZ410,2097,634,853,134,15,1967,562,-88.1,-10.9,17.1
2026-07-05 02:00:00,XYZ401,1034,307,157,21,6,756,181,-124.3,-14.3,9.5
2026-07-05 02:00:00,XYZ402,1567,409,178,31,9,1157,183,-115.2,-14.1,-3.3
2026-07-05 02:00:00,XYZ403,808,195,194,20,4,626,108,-107.3,-11.4,1.0
2026-07-05 02:00:00,XYZ404,1971,620,97,16,8,1525,387,-101.2,-9.7,5.0
2026-07-05 02:00:00,XYZ405,1063,357,315,30,9,943,251,-110.9,-10.9,7.5
2026-07-05 02:00:00,XYZ406,1981,581,370,34,10,1713,471,-110.7,-10.0,6.6
2026-07-05 02:00:00,XYZ407,1695,336,359,35,9,1612,270,-100.4,-10.2,9.1
2026-07-05 02:00:00,XYZ408,1729,829,548,63,10,1648,683,-105.1,-8.1,10.6
2026-07-05 02:00:00,XYZ409,1574,461,644,135,14,1535,406,-90.6,-5.6,16.8
2026-07-05 02:00:00,XYZ410,1051,289,554,60,15,1018,283,-86.8,-7.8,20.5
2026-07-05 03:00:00,XYZ401,1006,255,204,29,7,717,140,-126.4,-13.2,-1.1
2026-07-05 03:00:00,XYZ402,1129,364,200,26,6,849,165,-104.7,-14.5,-5.3
2026-07-05 03:00:00,XYZ403,1510,739,172,26,7,1070,432,-109.9,-12.6,-0.7
2026-07-05 03:00:00,XYZ404,1112,401,143,30,7,864,253,-113.5,-11.2,3.1
2026-07-05 03:00:00,XYZ405,1348,274,274,37,10,1155,204,-110.9,-11.6,10.2
2026-07-05 03:00:00,XYZ406,1195,436,418,78,7,1052,352,-100.6,-11.1,10.1
2026-07-05 03:00:00,XYZ407,1438,679,410,55,9,1309,559,-108.0,-11.7,9.8
2026-07-05 03:00:00,XYZ408,1209,760,387,45,13,1127,606,-97.9,-11.3,11.8
2026-07-05 03:00:00,XYZ409,1639,840,649,69,13,1564,840,-88.5,-9.7,14.9
2026-07-05 03:00:00,XYZ410,1302,254,718,129,15,1237,245,-86.1,-7.2,21.6
